distance,stellar_magnitude,orbital_radius,eccentricity,mass_earth,radius_earth,Habitable
40.759713374462855,16.2864049322351,0.03509289577178963,0.01961146502148571,1.1103015963646516,0.9766910798686801,1
1088.0701674231623,14.272826731341592,0.5498424781273727,0.0,5.192430176301766,1.7637139459515185,1
914.7579746903665,15.336371178078695,0.2692020075070827,0.0,4.20634397018725,1.8254267242214395,1
13.2636524821336,12.31520851056654,0.04783435106393579,0.06567234042879361,1.2551262411434496,1.0737815602858625,1
965.1529423086985,14.974573691578026,0.242,0.1108800153982999,5.15103993070765,2.085076690755788,1
846.3153460991837,16.70119977671027,0.1853926179037732,0.0,3.76336186480791,1.7530966235874526,1
11.733211841954917,14.060179486239218,0.04571397723763894,0.032014578965409976,1.1873685658330742,1.058675171063156,1
18.401411399570303,8.706687398399618,0.3235143225029601,0.31213643529179597,7.74286872936251,2.633069220156863,1
215.52210270196395,14.630066086116615,0.1345726810953637,0.055810432405344716,3.2248228113180897,1.5905057839339976,1
965.2833065048441,14.416200075756768,0.4062855790127411,0.0,15.779793579882252,1.9234119875084266,1
130.1147777534526,12.492980320675144,0.18467353990324673,0.019836031780781985,2.1447966081377574,1.3392434943748133,1
950.9751473056334,14.751324543524383,0.24587974030648221,0.0,5.444095693632088,2.1414315050623403,1
215.40551967506482,15.339233462251903,0.10638822129650595,0.1093067476848108,2.1906998555451325,1.2853274793956249,1
16.0,11.189127948551006,0.0769698267250711,0.07293254046663812,4.106700429365482,1.8504910802496788,1
971.069797708491,14.25007955745207,0.35045469066961815,0.0,23.44243168552925,1.851634922426719,1
848.1593923142468,16.689156561305722,0.18690883368060293,0.0,3.806844929879153,1.764707284941554,1
585.7159068506177,14.276535973388347,0.5237249852140766,0.1807083415477352,18.41653076637037,2.0377989919662074,1
1151.2641761439738,15.049734680879682,0.4126114780723402,0.031974493172577265,9.109451241862523,1.3941721710851036,1
12.282099253200666,12.575876328591706,0.03817361659850751,0.27518978920696496,1.927596003378444,1.232893609975125,1
40.75467603333081,16.27102592975896,0.07167129311184138,0.02594605783349739,1.838878793324896,1.235725891267129,1
16.0,12.297478145910087,0.06348882964371773,0.041489981676309566,2.8018342395668476,1.4967622938584826,1
104.01801812282844,13.180903359456458,0.1348163800587806,0.0728419335089082,1.5611810377798165,1.077903397150536,1
687.9627777092539,12.753624358972154,0.7232649900616671,0.0,28.328421895447452,2.1134128763688578,1
1067.8817233707782,15.288754330507503,0.3788445042721192,0.23304107712064248,4.532106438152819,1.9638130722064353,1
207.82498054944085,15.595356711851124,0.10596017806295827,0.10528250785373915,5.263904803154331,1.7204740206442546,1
16.0,12.491153716159205,0.06113313033182243,0.03599563925789489,2.573819029202638,1.4349509416513175,1
46.026267334826414,7.971059438491505,0.531878911917516,0.2614806063783129,7.18388056947555,2.5286930572486424,1
141.44731743525588,12.227744927646272,0.2050990935678302,0.0036466893782058983,2.679603439735657,1.49493100381292,1
48.333786955167476,13.485690421009854,0.14369589121557746,0.11446361867107283,6.448524770325631,1.718479349716279,1
938.1662883787315,15.238891377571617,0.23851227562569102,0.0,5.458175159413006,2.1647031152558047,1
40.07727802205025,9.569557028481288,0.4134959681388741,0.19386390110251245,7.394817369952294,2.56837602692829,1
641.9780942511069,11.88310045956749,0.8324338229986709,0.0,34.98923362059724,2.2976780815472093,1
829.2841180393466,16.81242841428624,0.1713891637212405,0.0,3.3617613019154557,1.6458629654329229,1
13.916054026521921,10.128541630982546,0.08789750954832123,0.1102798199115936,3.353756197769688,1.6446099048623524,1
1205.3123261655849,15.175125207817324,0.45870005594060237,0.03258208120289517,2.929325267677796,1.4976307744384778,1
11.520444039571728,11.101264014575417,0.05276429976059611,0.11583644768342616,1.7122664237430372,1.1953528224897636,1
116.39633972544802,12.723350539120656,0.1917028261954995,0.18986178630059736,8.985898389046117,2.3980821532118353,1
1025.5746736350711,14.09315218670083,0.47280843692318475,0.0,23.19274109306616,1.6776579867675188,1
41.23995079863746,14.656484633421023,0.17322477294291994,0.0771862236184887,2.493341790541642,1.397039015204976,1
11.562947441931536,12.009456958251826,0.04138096734779957,0.2157010651283612,1.5914021302567223,1.1494063209352077,1
16.69521947796063,10.235300017793623,0.10705797050233623,0.08843824417631493,3.218639417064795,1.6034003909628267,1
888.1773015019345,15.707645270063681,0.3810939621470215,0.0,8.799784406546042,1.401928461000168,1
679.1287437543551,15.84755430759259,0.3221468185806129,0.023517902262657597,2.319837616281669,1.3471825506764308,1
45.48871668418275,10.648748922227943,0.3486628823095198,0.19331270903836376,6.741160569626917,2.0749788478289695,1
40.512752950678205,15.532434758420553,0.10439259965601969,0.04167105820591683,2.62766900431372,1.4238077822599846,1
66.07496912032047,11.947511465530736,0.19381517641466642,0.11987505146613255,7.585876650721849,2.607407547060709,1
14.684462297488956,11.518836589104858,0.06520020084675077,0.14906572938182977,3.5251674278301564,1.6833366807791794,1
40.16220563330455,11.015809213477478,0.2876619045725284,0.1353511774667818,7.471672371868854,2.5820408458837085,1
848.7094619062718,16.41322354629509,0.24747089203927156,0.0,2.7954284036573482,1.4785933549714918,1
1250.4152287968275,14.589526865457586,0.656857070779504,0.0030064073463427,5.199258236168197,2.1261138438902174,1
58.46421136304218,7.439414367758872,0.5461171264482256,0.16277654855831042,8.851193390432668,2.85693548833673,1
16.0,13.3147674858651,0.05111541674993866,0.01263070962084819,1.6041744492652,1.172095483234542,1
975.8846406555672,14.11185344117976,0.6165453730020822,0.0,28.744341801704017,1.5771017385848058,1
39.26983367242656,10.937637429704566,0.30404585377424836,0.1389206653102938,7.539492640895581,2.5957458944588727,1
958.5508955130394,14.71498121157271,0.242,0.021092178977336208,5.555085194601987,2.1732800359457936,1
1081.799700176506,14.254799138007455,0.5596904708835057,0.0,6.938083468719192,1.742999009511671,1
1017.2866634968466,15.207837876389704,0.3374011505892222,0.23191472442407352,4.024630639197712,1.8345681704527232,1
17.422147184229036,11.100584765491703,0.2061722439740359,0.17539815272158105,4.633533390704933,1.8730109268860595,1
15.478643530344408,9.523329023165681,0.17630325423341883,0.1868894635779092,4.937772940283631,1.9995911877530181,1
864.0442241360437,16.156714796269814,0.29459043416347985,0.0,2.5688921434448084,1.4088898902907103,1
12.471278952134819,14.636335297638777,0.04850616464780326,0.009425579042696386,1.4976269381308889,1.1448595668499972,1
40.93105505490415,8.504043291479618,0.4321756436199518,0.21873700366027676,6.8505795128109686,2.457407145110727,1
39.53256797685164,12.539930033328048,0.23264839199866505,0.1053830815046436,5.650211235010029,2.1174127042111435,1
17.54065178239908,10.874907462193638,0.09463619193279127,0.07037092636000575,4.072611496240196,1.8375608930560552,1
1070.7560039115851,14.347026077679768,0.4930160056901962,0.0,4.119312594424995,1.8477133410338513,1
116.16344938213008,13.424292992860405,0.13055150797652487,0.06615802147049134,0.9894393177384788,0.9945050647111116,1
216.3211312171086,15.030113029365701,0.11912479646923389,0.08510814462731503,2.6761565642521004,1.4280366525212531,1
57.71360217091261,11.985997958164393,0.12743317383987962,0.11161813622788347,7.046304488031129,2.431015885469614,1
11.092496736360918,11.088551109637287,0.050814790470873374,0.1196916775454636,1.4619728133618142,1.1269577349995015,1
252.83070922134252,16.470514640369807,0.0884685458452717,0.06307883316252764,1.779178377219572,1.191892105703467,1
17.375237303337215,9.66102930789639,0.2194554803324758,0.2129396059892641,6.314389919861881,2.332632809422381,1
20.119755732846496,12.133726424458846,0.10250113216662107,0.015449083998174363,1.9142505359014157,1.2462871759744412,1
1183.4468063546892,15.213855886902012,0.42290722845733525,0.035820517368193756,2.5125511160609277,1.3859743089498688,1
975.9916000918583,14.108782814029569,0.6186667351551893,0.0,28.8751442790017,1.5736077303326292,1
187.7254697720863,13.229904265893525,0.18115351473450936,0.0,3.7182611397440404,1.7611203402238846,1
337.2455738963277,16.363050319080706,0.12240000069198828,0.0,2.735951052240422,1.4691084578397384,1
18.271738811564447,10.844019035211401,0.10158151870986226,0.06580163242772219,3.917255502542555,1.793695671306133,1
65.88725567576196,11.696116904244532,0.21277168447747952,0.12,7.703724778298994,2.6312672864087063,1
815.9485847781549,16.84914240662362,0.16735742528475567,0.007209267231801042,3.2052923850371537,1.6043692528677582,1
597.5613076295626,14.015372340333418,0.5702154514558502,0.026741923121740993,13.075486403887535,1.5530390990897809,1
1242.430124217285,14.693202321637871,0.6217749719710228,0.008242541496862264,4.797384940115821,2.0148459931916767,1
14.4641352462552,10.995291131134811,0.0706619422972316,0.0922869180299584,3.47848114775312,1.6781181803858527,1
985.1723425433371,13.97360355305469,0.43080688188260685,0.0,35.53449448339484,1.618831965967648,1
46.348617253446285,13.52334147055949,0.0965960406871271,0.07017194410127071,4.8906729996380065,1.9818838554283515,1
13.509444115899171,10.737722649331078,0.07575499112927762,0.1541500295690746,3.000385836775808,1.542266587815801,1
20.005480089442127,8.64308743586242,0.3383210733736109,0.3016273539179354,7.394463656405287,2.535167256981794,1
103.64769364860555,13.1754158240657,0.1346665669760268,0.07048532321839898,1.424800633681918,1.0549825004771238,1
965.7171354868213,14.403745568732504,0.30919458604424815,0.0,16.673544251042873,1.9818830364873468,1
201.6627212184117,13.568380372447141,0.1720544805759798,0.0,4.010929482865427,1.834788669297319,1
43.2034021096242,16.22952949317232,0.04249447711371312,0.03368657267846014,2.038348180108525,1.0212851983564621,1
12.842454805344076,12.092816137221671,0.04816288525183162,0.07578108467174217,1.282082892457979,1.0805207231144949,1
894.1731576552718,16.281617395530844,0.24836544283373926,0.0,4.489277935067456,1.9406200523038646,1
385.5267732493777,17.09500256698831,0.17651790812894447,0.012162125647392476,1.355067102004254,1.0934458455303293,1
45.70053160452109,15.33368428687806,0.06541500446499791,0.06053071474860168,3.9086981717862934,1.28566878362867,1
1210.1408265887926,14.711901483392698,0.6055210973118124,0.05586856761835361,5.214741695352814,2.135774625546892,1
133.87913370601626,13.678088173177299,0.1389802146908387,0.1904395480264359,8.20721519174872,2.20582212973609,1
39.849876578437396,13.508673193969368,0.08364633639168839,0.05600493686250418,3.845271005217189,1.6911631698675742,1
12.51353563290569,12.032403677222602,0.04886546208845363,0.24378179303848788,2.1688022534762514,1.3032485518973655,1
39.0,10.914,0.17162220659211702,0.10183950183114363,6.674676442482532,2.415696907438564,1
1138.28695299696,14.751079171800532,0.48241986689212496,0.017935426929489122,3.165356917073647,1.5827103037756198,1
57.95279227289244,9.247406994498547,0.365692944604433,0.11193705636385658,8.375691440029069,2.7605888199476163,1
39.13776090902337,11.334584055248339,0.12164838908996801,0.08448956363906532,5.985890707475758,2.2503698021666754,1
40.88628487873552,16.67282773477956,0.053870538726626394,0.017391482882190792,1.4097681528828154,1.1334072524514587,1
41.0,17.02,0.025725603787540213,0.01,0.5266928523852452,0.8427527850430231,1
930.1864010473994,15.486711211916873,0.23703451871248138,0.0,5.376898529186476,2.1522899571848435,1
177.38689473663283,13.633610745769337,0.15419291823302667,0.019614163533946696,3.1415317913469334,1.590423118889208,1
981.1814763203041,14.268428407548571,0.3934268807437287,0.061701948903417445,30.214534908703094,1.6553690800760423,1
12.665158280034355,12.876266944209103,0.0367792983990919,0.24177602469750922,1.6302488837943314,1.1550565644987116,1
860.4784632996832,16.565880246153046,0.18382156430472335,0.08176673451182688,3.413656067929409,1.6625275028619853,1
60.486792506669154,13.064181121146163,0.1596588758064688,0.09574188702934426,6.1531138254502515,2.2655435565797184,1
43.322395699834196,16.186840542684482,0.0435866895298531,0.034965753773217575,2.127474379175811,1.0338836447199453,1
13.612563660949178,11.651833620383034,0.11544711518495798,0.3084292989822763,3.3148135456463566,1.555109951485252,1
334.7558735215099,14.197463341150053,0.18182616538721139,0.039982994122345454,4.2914146292720945,1.8692315940787787,1
981.1593937071456,14.231506278347338,0.3975121641780757,0.05419386042948244,30.918528616200295,1.6498484267863842,1
40.93420301978385,8.500114631309758,0.4966176929190332,0.23671015098919235,7.263422203633143,2.5433081143279233,1
659.877929690943,15.711134958550632,0.3432672590304304,0.026686760544700743,2.2025898598460723,1.313117324144467,1
15.661246014966384,13.58113789590225,0.04596422810832622,0.0081300956408068,1.1016802550421516,1.035420063760538,1
981.2113390392323,14.318358873596251,0.617402617325469,0.0718552733389507,28.473850468509422,1.5051025676544936,1
863.1721879317762,16.070467436474704,0.3073132992996275,0.0,2.949604293518483,1.4113313245144186,1
31.013732441247125,9.934351179459648,0.19275543886704147,0.0778845856541443,5.486232523910504,2.191800601378349,1
1192.8678964150095,15.314787490305951,0.40909567072549213,0.0397873983877952,2.5387979558642395,1.3414350608823824,1
906.2581085604112,16.229817628596116,0.2326033534371132,0.0,5.133184439041225,2.1150681688717508,1
38.08373032066078,10.801604252667723,0.13398857936529132,0.08796384515702395,6.28017228749086,2.3362999179533794,1
12.0,14.8409945773692,0.04319392986400558,0.03449035907939591,1.1849273317931706,1.0566505181762602,1
46.169085526831076,11.327173853897273,0.29964716697415544,0.17445677254211017,6.671179774383089,1.9897257159786657,1
43.83856905124059,15.164285482751463,0.058862703281805276,0.041933901826456656,2.6631130945693338,1.376403430420348,1
38.69605589536676,10.876716189831656,0.30457592469922734,0.13763599029729706,7.481075847496903,2.584358793968913,1
41.663009380733094,16.782145384662,0.028355597353403893,0.017127350842880768,0.8845940261690879,0.8581961181851164,1
44.854188010928866,10.121577110840668,0.3602826869757369,0.13531664959125692,8.000234938421851,2.68722980177265,1
978.4333530320098,14.596161466450386,0.28929521503607447,0.0,5.361595323172222,2.1287543517996177,1
453.941026553915,14.557669834133975,0.23597724685203017,0.11986390743211156,4.902473900554372,2.0547104152338043,1
60.298413951044495,8.581250437903364,0.42864943044603426,0.11506455193472599,8.788520855383831,2.842929523337466,1
1036.282147612432,14.123936174385742,0.6311774128122607,0.0,19.60984497718185,1.5926285233624988,1
37.62945204692745,10.745879451089767,0.13646187218895056,0.08695433788206099,6.22076278435929,2.3252685272062217,1
37.403286122216414,8.181277053112389,0.4383488952979439,0.20572691224063425,6.380997337616684,2.3695820720550334,1
148.22577721254225,13.970111787777876,0.13328783678341066,0.1765556994717333,7.172097149503672,2.0477514286411216,1
835.0255148210933,16.64211866117444,0.20542385463208668,0.0,2.9975776219611214,1.540793114449576,1
14.13584072307425,10.348588523225878,0.08605904834544248,0.10252876023091625,3.251745557618499,1.6172101722316112,1
290.6829923182948,14.636312524010293,0.1534464550656242,0.06618849105398687,3.5123966750314812,1.6524406649170178,1
612.3310557372796,13.12206632531846,0.6801973257579574,0.01619210304480025,22.119319664844987,1.857833950932676,1
365.1756020704372,17.532595571779574,0.11489910636717263,0.08679487165264055,1.907509711350312,1.2546309243119818,1
40.45156742215553,15.345635339840824,0.051537104516670304,0.03193730311377892,2.0365883290004856,1.2186703925668185,1
570.1254567748722,15.075459926158771,0.4208280147141564,0.23787332515880202,12.854204633790507,1.9467438344349313,1
59.74554189125243,13.947456672653562,0.10346517461198053,0.08870114135688514,5.2523263396387545,1.4967271779276574,1
48.23551806348887,12.289780065994153,0.11709485936222719,0.09139957821424975,6.24947744546992,2.3124004771934477,1
111.26483325393781,12.934158783604264,0.15069875898388319,0.04676452392294597,1.2552273344674412,1.0802811616076695,1
626.5654458744721,12.261139907556482,0.7861926951724083,0.0060246815182342164,30.835341768493716,2.1515809262566954,1
978.2180382957443,15.488293265788666,0.242,0.28856532082212283,4.351456056300448,1.910527008368856,1
41.0,17.02,0.02628636060979549,0.01,0.5491991835374145,0.8516377729172282,1
1073.6297151441374,14.231310431039397,0.5221935733311628,0.0,9.385497916621919,1.7505986747723516,1
1041.5760065631978,15.548479046851853,0.28893015611346234,0.2556943303350976,3.625406737965906,1.7138701725808358,1
12.616827391689672,11.061794213899171,0.0594303105414732,0.10706538086648262,2.3700964350138025,1.375159692237106,1
973.8670704423358,15.317213209792646,0.242,0.22939215801576746,4.617735288929047,1.9686559388903935,1
130.27400220637142,12.489253710265164,0.18496052302434088,0.019608568276612247,2.1523107512662527,1.3414309350732456,1
40.60471150829678,15.813184234830072,0.05637878069202917,0.025811539668128755,2.098570802010479,1.3046155991383817,1
214.00526946820892,13.86824724102562,0.16399399765172984,0.0,4.269814054397685,1.8999491223759137,1
14.236049285547828,11.003502225720277,0.06927517965613081,0.09411160571561736,3.341629571328698,1.640712082829844,1
1126.038194526061,14.625559716182904,0.4985615476097155,0.013084433475667769,3.3424181781381264,1.6360712317676547,1
13.887066017341489,12.644370857156305,0.04734808850647364,0.05071041558380425,1.2152277748901446,1.0638069437225361,1
214.66786642329106,14.202378455927725,0.15108791581637282,0.024488435520672272,3.8113983893401375,1.7642004939308173,1
28.421185743872478,9.571742575893483,0.20759760027391644,0.1130585706216597,5.704269949695353,2.235923013059559,1
981.3013089247684,14.468788522212645,0.3712578489178593,0.10244503442123162,26.394271478385697,1.6853272311920822,1
73.27703374771015,8.902268597259965,0.43181180798426855,0.10535205197729977,7.335089869137977,2.4797541537898087,1
57.76990093798666,10.307553207453598,0.3331864177133806,0.17829653502259443,7.4285396028747215,2.577003429983643,1
22.018247107427964,9.630148381482675,0.2464527509250869,0.1647591966948984,5.029007524925863,1.9883709178076894,1
42.786074097976105,12.139173578105067,0.11639237325373956,0.09227164445878566,6.392427851804048,2.0846086086409388,1
964.1667279024641,14.44825518646676,0.3841401033988717,0.0,14.414310997388414,1.9598868885195058,1
927.8891072246273,15.558054947857407,0.23660909393048654,0.0,5.353500166176759,2.148716389016087,1
108.93441857446021,13.253755475239728,0.13680528751421345,0.10412811820111048,3.3717572404671214,1.3821995336493291,1
214.67902286875375,14.207964116289372,0.15087222453742774,0.024897505187637073,3.803737630122433,1.7619320166867398,1
141.5115870705218,13.403944713656823,0.1445834608224612,0.0388330783550776,2.035803558637869,1.2870845799623585,1
44.085912528108345,15.002584684749168,0.07201458222723706,0.0447165159412189,3.2612427593040225,1.5855400105954383,1
63.30535884230388,7.518633144692245,0.5302733710615509,0.12536768167310636,9.366115440499595,2.958322319681959,1
12.197984176761452,14.63206979544495,0.048724946350618435,0.010889129721879831,1.3376818032756694,1.1013750947960501,1
1192.0030871490794,15.309277883855872,0.4091687531986693,0.039624992891845914,2.6753809779575883,1.3425312979800401,1
877.8772343453068,16.074136093739963,0.294599948856595,0.03481258342589913,2.7017761229791786,1.4470993775762164,1
11.65017744520784,10.898939668629334,0.058138997113729635,0.1178327418493072,1.8356188882892528,1.229199198288104,1
981.060892225577,14.066811801164882,0.6890153006253088,0.020703356696208017,33.11964807417969,1.437401501509687,1
15.428981697126439,13.45850233608276,0.046145394276241376,0.013704439268965488,1.116545171383908,1.039136292845977,1
625.8299872248867,12.220912210209137,0.7884779156842523,0.033623380175415385,32.72834321990125,2.272083049832105,1
306.6541253502441,17.702443913673093,0.07386970792851934,0.0,1.4396005593964825,1.1238188405869136,1
1196.9916925284047,15.283157041270549,0.42214382946905665,0.03803823440760348,2.5105655092164327,1.381687518838426,1
968.6529008777891,14.31946463730014,0.473115867409483,0.0,19.900526698462873,1.8133385713255574,1
903.0546328754774,16.33052006056226,0.2320069155538579,0.00023512883116883377,5.099322275721925,2.1098271111535523,1
41.476635321091,12.32514208725365,0.3061254991458074,0.14345788990547997,3.9278866811325504,1.7442859786322389,1
44.66416764682377,8.928350646903688,0.41936943354534834,0.21768687815764048,6.985821386564695,2.4870792122122944,1
48.882878735337826,14.192017253697554,0.09486243655608464,0.09474094640488168,6.301806915679919,1.6263623067311648,1
881.892351388073,16.468851186613694,0.2146448222524156,0.0,4.602276433965672,1.9770999902212005,1
34.01892065120234,10.30298759988082,0.2364976228119452,0.10125827173157378,6.266579729095541,2.3453623798090497,1
392.4355796607903,13.946651497851901,0.20995345973568577,0.0,5.0746958509721045,2.0920451565673366,1
912.6214241819657,16.03915013314704,0.25605356045491423,0.0,8.911564195163336,2.048324203961758,1
981.0375343500511,14.027757433285457,0.4200561452405446,0.012761679017377571,34.803404920370596,1.6193835875127778,1
49.0,12.32987081194537,0.1186058630869587,0.09908496472551633,6.703921296179214,2.260715682864662,1
646.6339001083653,15.617282205706193,0.3577975400457194,0.028866847718787607,2.1219266344048586,1.2896813870230333,1
47.886933722636755,14.549312527004064,0.08548344290665214,0.08403453751834514,5.546313358254931,1.5171541078841666,1
846.1832991214317,16.702062157589662,0.1852840459442883,0.0,3.7602481644683277,1.752265216690496,1
338.925754883064,16.28948650440876,0.12506544084135202,0.0,2.807150800985286,1.48807287689795,1
1245.2505861670522,14.509896281694834,0.6681045494224931,0.0,6.517735696617554,2.1693625546601836,1
471.0889949227176,16.2295314614292,0.28950312962636554,0.024473236679527707,1.5120337676639783,1.1273014008687012,1
114.22493885373683,13.332151366650828,0.13894554344537535,0.13779506543287073,5.320111572407989,1.7096514767712647,1
176.0094127713947,14.57905988643239,0.11598031689044302,0.0921780055527803,1.713835674589404,1.1698797574257394,1
50.83875537905994,8.928544038958801,0.45045562461578836,0.22739214939832542,7.2841407370637485,2.548490429940608,1
77.4831148611488,13.613120155730421,0.1162830811166415,0.07665297858488006,3.3908851913639695,1.2684814276357832,1
12.061012440209948,10.759255770328616,0.06353463004809065,0.11646329186596684,2.110878334940665,1.304518947371824,1
727.1174219828021,16.187622224915163,0.2694975115201028,0.015618531360855635,2.6121143396483415,1.432100787870802,1
1151.1975303995348,15.04931008803835,0.4710937235049001,0.031961977539818755,8.919026327507897,1.3540665393053173,1
168.66238328654975,13.249766455938797,0.1746659020984218,0.037162495363294135,2.600720239645282,1.448918191934631,1
572.2927538397597,14.964397992122535,0.435132175342414,0.22992656925421445,13.627448064385376,1.9594018125370143,1
986.3677155203363,13.976068464485365,0.7171968016922124,0.0,34.420717708261506,1.4252803580505926,1
1065.6827743289064,14.208462976195607,0.5850026785316551,0.0,11.424920503791963,1.689755593765137,1
963.036164370329,14.50990301410002,0.6060714856920498,0.0,28.113863008626115,1.5712139094970474,1
981.0,13.965,0.4437239542028567,0.0,35.94252936700049,1.5985058734000985,1
16.0,13.614609553262065,0.047468401533018144,0.004124551680508792,1.2511688947411153,1.076401206405724,1
113.52793052268072,13.32182297047245,0.1386635718932663,0.13335955787160464,5.063422413398147,1.6665107797644847,1
902.1116028606351,16.336802001070666,0.2312695401298555,0.0,5.079051376096457,2.1044063883817765,1
263.30523271345754,14.908922507817081,0.13581718133476015,0.08246715892713335,3.028476275529763,1.5177716852391696,1
122.01373726951195,13.4245352671878,0.1446479112028295,0.19726032726829237,8.874795399926823,2.3248132958300562,1
124.89891661134072,13.297593957235101,0.1401336383780377,0.047732723243924614,1.5237773226995373,1.1466185181333897,1
48.26986752638708,14.411935024908637,0.08899829655782539,0.0881510759086611,5.833130777263921,1.557697224356232,1
917.2700353751902,15.887836123626036,0.23464259914355376,0.0,5.245342952895456,2.1321978328058515,1
11.734069511917678,14.06361874278989,0.045709431586836304,0.031911658569878626,1.1871198415438733,1.0586151341657626,1
1179.311004056058,15.171474150475445,0.42835747881325426,0.034182575863785335,2.572335980971835,1.4039916654983613,1
1002.7345059284396,14.027486704544264,0.44933608600324465,0.0,29.75521070734655,1.642989875069953,1
14.035566558693528,10.086129042109523,0.09109994921163028,0.11184946105206345,3.4467482931726794,1.6681683581357905,1
862.4982664103628,16.595511321838494,0.19869857460407608,0.0,4.1449591215283075,1.854989084805988,1
42.08301920502544,7.186517362666518,0.5985953842336404,0.28941194729773645,7.101729566771363,2.5124715202546737,1
598.1181720581649,13.981691986410638,0.574362102647406,0.026344162815596556,13.416466426329855,1.5645307920945999,1
11.347858076483348,11.303669064383207,0.04932867070034298,0.11165140616439964,1.3777370831050657,1.1044342707762664,1
13.426323552158562,14.641484183385693,0.044799213243255497,0.0,1.0993025733588109,1.0364341911196036,1
14.767114732872663,10.984383869616584,0.0725040575758658,0.08986308213701868,3.6602688397235985,1.7278068161911169,1
920.0111934429772,15.80270793696532,0.23515022100795874,0.0,5.27326215543773,2.1364618564668536,1
11.902978855594968,14.740945210935825,0.044814212065346665,0.011642537328603764,1.1381361318774592,1.0467914801083522,1
980.052347085577,15.560418287404888,0.242,0.31351192036384723,4.239196358362688,1.8860206429366912,1
39.0,10.914,0.24381125383543267,0.12189201495428686,7.139894746939455,2.5124863777813515,1
15.51052000738287,13.501554563898155,0.04608179439424136,0.011747519822811107,1.1113267195274963,1.037831679881874,1
39.78273315994863,9.937149016384112,0.25188910611193466,0.14218221066324188,6.582637737321347,2.398620719568304,1
39.355859365284786,12.00043864221444,0.2579822220959471,0.11686914125648915,6.2838883160887695,2.2775009873170777,1
966.1187140714703,14.392216916864871,0.3122900876342508,0.0,17.181373836213577,1.9721112909275544,1
969.8032216224713,15.744146382202596,0.24045610400284445,0.28750753609671154,4.271301807721243,1.8985973999288885,1
215.32254249902365,14.53015294451117,0.1384308450188762,0.0484932249642003,3.3618541506704305,1.6310830251985255,1
52.18899126558633,14.748634773085975,0.10806314768941581,0.05923156156857985,3.9754388677404764,1.7458157545252404,1
42.82296570976533,16.36601105162169,0.051526483531959294,0.029596881379977263,2.256057481982076,1.1794437210951927,1
920.7182141740607,15.793547503386826,0.3423981036999166,0.0,11.891982100056595,1.950990385617404,1
960.1782274569126,14.596593767140318,0.37494556864228146,0.0,27.751374723315365,1.7434729009172272,1
40.79411496374483,16.39143298431297,0.0517867082227223,0.023382527356585983,1.1263037400110347,0.9745205191701889,1
610.6191237595822,13.225607639755273,0.6674495465668884,0.017414911600298476,21.071067030644134,1.8225057889557768,1
47.741888405159855,11.679789424292002,0.12585292017414246,0.09874188840515986,6.749675536206394,2.435268812643683,1
11.205011413542522,11.443918033397184,0.04660683336227917,0.15485194030222876,1.4697038806044576,1.1243507989479766,1
41.810534059940196,7.406453493194636,0.5702538474106107,0.27736893732934637,7.055791280652712,2.5024306069752056,1
41.0,17.02,0.02832177743813456,0.01,0.6308919304701354,0.8838882121825266,1
938.0791010864934,15.241599027369453,0.23849612983083213,0.0,5.457287140695767,2.16456749057899,1
39.93998739600668,13.783781520008386,0.1818620047531168,0.07890081925956596,4.495171095320227,1.8691014989115882,1
65.21167825241675,10.20477974220996,0.3256133814988315,0.12,8.325256007776597,2.7535501779213076,1
117.61405143199848,12.092563249606867,0.20436868526369611,0.04059376702769465,4.423797001410353,1.8956348252462838,1
879.5597576362064,16.19986134677553,0.27545947638260104,0.0,3.4781886364510384,1.6602007546407176,1
39.0,10.914,0.28496256050809043,0.13332293347446958,7.405092056607694,2.5676611352945695,1
15.389456210002766,12.642704864305063,0.05891827305344009,0.03357990844984783,1.7912835153467768,1.2223212938491286,1
297.85494390193446,17.870520700979394,0.06628595692457126,0.00355373570402886,1.3371741981755139,1.0822938278788694,1
127.89244837187307,13.556230158795223,0.14135557693632134,0.19623311447883252,8.639157757255179,2.2717831712558367,1
249.63919059728693,15.045000096844266,0.1270172502680515,0.09059291369891047,2.786919747314207,1.4505495321271953,1
12.315761622779565,12.783676830036583,0.03584466234093534,0.2671072823484815,1.6878993322413718,1.1681589391457663,1
915.997583037795,15.92735283788181,0.2344069598218139,0.0,5.232382790199764,2.1302184625032368,1
15.376925860259922,12.619774324275658,0.059189555125372675,0.03426907768570425,1.8058813727971903,1.2262683540181243,1
1253.582479272459,14.548404531413317,0.6707722040167059,0.0009295217885513726,5.358659202728681,2.170247661993283,1
47.98330320146939,14.514739976472857,0.08636799426048716,0.08507050941579596,5.618494097900573,1.5273572264555717,1
38.960257411972435,7.838743369366064,0.49310238565436393,0.2342713858861613,6.624533596856022,2.4178650492264424,1
485.8223739203892,16.747897100771894,0.20889480853387704,0.2499646860398707,3.2375909255977335,1.6205268717257706,1
1223.8887677349928,14.933935999244028,0.5403145861143946,0.020400808042627668,3.8642379827283264,1.756482829094162,1
33.02967838327379,9.143470755679767,0.28454368981179506,0.1255441036933529,5.696892193783742,2.233952851397307,1
40.947094780602164,8.484025713808498,0.4346938805545399,0.219806318706811,6.854322115473838,2.4582282721349604,1
964.4978569562753,14.438749023213596,0.2997959807046222,0.0,15.131664942623154,2.011552147397301,1
